Date,Open,High,Low,Close,Volume,MarketCap
1984-09-26,0.12911057472229,0.1369357080288657,0.12911057472229,0.12911057472229,600000,17522696.11765861
1984-09-27,0.1310666352510452,0.1349795871960895,0.1310666352510452,0.1310666352510452,240000,17788169.757651683
1984-09-28,0.1310666648629196,0.1330227662923585,0.1271544843912124,0.1271544843912124,201600,17257218.43293845
1984-10-01,0.127154419993089,0.1310665984834497,0.1251983195543289,0.1251983195543289,240000,16991730.636400577
1984-10-02,0.1251983865707161,0.1271544880565412,0.1232422962784767,0.1232422962784767,24000,16726262.052316366
1984-10-03,0.1232422962784767,0.1232422962784767,0.1232422962784767,0.1232422962784767,0,16726262.052316366
1984-10-04,0.1232422628336317,0.1251983525950377,0.119329310953617,0.1193293109536171,321600,16195197.4752447
1984-10-05,0.119329310953617,0.119329310953617,0.119329310953617,0.1193293109536171,0,16195197.4752447
1984-10-08,0.1193293785471894,0.1232423326436787,0.1173732876777648,0.1173732876777648,48000,15929728.891160475
1984-10-09,0.1173732876777648,0.1232423326436787,0.1173732876777648,0.1173732876777648,192000,15929728.891160475
1984-10-10,0.1173732876777648,0.1173732876777648,0.1173732876777648,0.1173732876777648,0,15929728.891160475
1984-10-11,0.1173732876777648,0.1193293785471894,0.1173732876777648,0.1173732876777648,480000,15929728.891160475
1984-10-12,0.1173732541262519,0.1193293444365219,0.1134610623121261,0.1134610623121261,76800,15398767.454629531
1984-10-15,0.1134610623121261,0.1134610623121261,0.1134610623121261,0.1134610623121261,0,15398767.454629531
1984-10-16,0.1154171228408813,0.1193293020725291,0.1154171228408813,0.1154171228408813,120000,15664241.094622606
1984-10-17,0.1154171638159819,0.1173732541262519,0.1134610623121261,0.1134610623121261,768000,15398767.454629531
1984-10-18,0.119329310953617,0.1212854119086056,0.119329310953617,0.1193293109536171,192000,16195197.4752447
1984-10-19,0.1232422962784767,0.1271544880565412,0.1232422962784767,0.1232422962784767,552000,16726262.052316366
1984-10-22,0.1251983195543289,0.1291105092382693,0.1251983195543289,0.1251983195543289,163200,16991730.636400577
1984-10-23,0.1251983195543289,0.1310665984834497,0.1251983195543289,0.1251983195543289,446400,16991730.636400577
1984-10-24,0.1271544843912124,0.1330227662923585,0.1271544843912124,0.1271544843912124,81600,17257218.43293845
1984-10-25,0.127154419993089,0.1310665984834497,0.1251983195543289,0.1251983195543289,38400,16991730.636400577
1984-10-26,0.1271544843912124,0.1310666648629196,0.1271544843912124,0.1271544843912124,48000,17257218.43293845
1984-10-29,0.1271544843912124,0.1310666648629196,0.1271544843912124,0.1271544843912124,19200,17257218.43293845
1984-10-30,0.1271544843912124,0.1310666648629196,0.1271544843912124,0.1271544843912124,384000,17257218.43293845
1984-10-31,0.1271544843912124,0.129110574627066,0.1271544843912124,0.1271544843912124,254400,17257218.43293845
1984-11-01,0.1271544843912124,0.129110574627066,0.1271544843912124,0.1271544843912124,216000,17257218.43293845
1984-11-02,0.1271544843912124,0.1271544843912124,0.1271544843912124,0.1271544843912124,0,17257218.43293845
1984-11-05,0.127154419993089,0.1310665984834497,0.1251983195543289,0.1251983195543289,96000,16991730.636400577
1984-11-06,0.1251983195543289,0.1251983195543289,0.1251983195543289,0.1251983195543289,0,16991730.636400577
1984-11-07,0.1251983195543289,0.1251983195543289,0.1251983195543289,0.1251983195543289,0,16991730.636400577
