Date,Open,High,Low,Close,Volume,MarketCap
1980-11-18,2.2509026527404785,2.3106611302468627,2.2509026527404785,2.2509026527404785,3200,394927280.994072
1980-11-19,2.2708239555358887,2.33058248068157,2.2708239555358887,2.2708239555358887,8000,398422530.305397
1980-11-20,2.2708221452426067,2.2708221452426067,2.2509026527404785,2.2509026527404785,16600,394927280.994072
1980-11-21,2.3305797576904297,2.37041872790736,2.3305797576904297,2.3305797576904297,18700,408906855.9779358
1980-11-24,2.3106611302468627,2.3106611302468627,2.2509026527404785,2.2509026527404785,40900,394927280.994072
1980-11-25,2.191144426663717,2.191144426663717,2.1513054370880127,2.1513054370880127,25800,377452665.8549767
1980-11-26,2.2509026527404785,2.3106611302468627,2.2509026527404785,2.2509026527404785,75000,394927280.994072
1980-11-28,2.290741205215454,2.310660693956458,2.290741205215454,2.290741205215454,19300,401917068.4860039
1980-12-01,2.2907412477902005,2.2907412477902005,2.230982780456543,2.230982780456543,26200,391432282.6700592
1980-12-02,2.1513073352667003,2.1513073352667003,2.071629285812378,2.071629285812378,20000,363473258.1959877
1980-12-03,2.0915470123291016,2.151305498395647,2.0915470123291016,2.0915470123291016,10500,366967880.039032
1980-12-04,2.091547075439902,2.1114665713964724,2.0317885875701904,2.0317885875701904,13700,356483094.2230873
1980-12-05,2.0317885875701904,2.1114665713964724,2.0317885875701904,2.0317885875701904,11000,356483094.2230873
1980-12-08,1.9521095778079744,1.9521095778079744,1.8724316358566284,1.8724316358566284,8700,328523463.1963444
1980-12-09,1.8724316358566284,1.9919485487836472,1.8724316358566284,1.8724316358566284,38700,328523463.1963444
1980-12-10,2.0317885875701904,2.151305563309613,2.0317885875701904,2.0317885875701904,10800,356483094.2230873
1980-12-11,2.0317887926101683,2.111466784477234,1.9919497966766355,1.991949796676636,10800,349493264.89993674
1980-12-12,2.0317885875701904,2.1114665713964724,2.0317885875701904,2.0317885875701904,4500,356483094.2230873
1980-12-15,2.03178783506155,2.03178783506155,1.9122709035873413,1.9122709035873413,8000,335513376.18193245
1980-12-16,1.9122709035873413,1.9919488579034803,1.9122709035873413,1.9122709035873413,7500,335513376.18193245
1980-12-17,1.9122709035873413,1.9919488579034803,1.9122709035873413,1.9122709035873413,7000,335513376.18193245
1980-12-18,1.9122706068323008,1.9919485487836472,1.8724316358566284,1.8724316358566284,10600,328523463.1963444
1980-12-19,1.9122709035873413,1.9919488579034803,1.9122709035873413,1.9122709035873413,18700,335513376.18193245
1980-12-22,1.9521107673645013,2.031788757869176,1.9521107673645013,1.952110767364502,16800,342503393.7455673
1980-12-23,1.9521107673645013,1.9919497626168383,1.9521107673645013,1.952110767364502,8600,342503393.7455673
1980-12-24,1.9521107673645013,2.031788757869176,1.9521107673645013,1.952110767364502,9200,342503393.7455673
1980-12-26,1.9919497966766355,2.071627788543701,1.9919497966766355,1.991949796676636,3900,349493264.89993674
1980-12-29,1.9919497966766355,2.071627788543701,1.9919497966766355,1.991949796676636,4400,349493264.89993674
1980-12-30,1.9919497966766355,2.071627788543701,1.9919497966766355,1.991949796676636,13400,349493264.89993674
1980-12-31,1.9919497626168383,2.031788757869176,1.9521107673645013,1.952110767364502,7800,342503393.7455673
1981-01-02,2.0317885875701904,2.0716275794833314,2.0317885875701904,2.0317885875701904,8000,356483094.2230873
1981-01-05,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,9400,363473258.1959877
1981-01-06,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,10200,363473258.1959877
1981-01-07,2.071627753121512,2.071627753121512,1.9521107673645013,1.952110767364502,17100,342503393.7455673
1981-01-08,1.9919497966766355,2.071627788543701,1.9919497966766355,1.991949796676636,7800,349493264.89993674
1981-01-09,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,5600,363473258.1959877
1981-01-12,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,11400,363473258.1959877
1981-01-13,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,5000,377452665.8549767
1981-01-14,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,7100,384442286.0220337
1981-01-15,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,3300,384442286.0220337
1981-01-16,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,6800,384442286.0220337
1981-01-19,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,7600,384442286.0220337
1981-01-20,2.191144426663717,2.2708224058151245,2.1513054370880127,2.1513054370880127,6800,377452665.8549767
1981-01-21,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,2600,384442286.0220337
1981-01-22,2.191144426663717,2.230983416239421,2.1513054370880127,2.1513054370880127,7700,377452665.8549767
1981-01-23,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,7900,384442286.0220337
1981-01-26,2.191144426663717,2.230983416239421,2.1513054370880127,2.1513054370880127,3200,377452665.8549767
1981-01-27,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,4100,384442286.0220337
1981-01-28,2.191144426663717,2.2708224058151245,2.1513054370880127,2.1513054370880127,7800,377452665.8549767
1981-01-29,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,2300,377452665.8549767
1981-01-30,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,4700,377452665.8549767
1981-02-02,2.1513066111870534,2.1911456225053323,2.1114675998687744,2.1114675998687744,8500,370463003.8567009
1981-02-03,2.1114675998687744,2.1911456225053323,2.1114675998687744,2.1114675998687744,3100,370463003.8567009
1981-02-04,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,6100,377452665.8549767
1981-02-05,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,4600,377452665.8549767
1981-02-06,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,5300,377452665.8549767
1981-02-09,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,3800,377452665.8549767
1981-02-10,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,4300,377452665.8549767
1981-02-11,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,2700,377452665.8549767
1981-02-12,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,3000,377452665.8549767
1981-02-13,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,7600,377452665.8549767
1981-02-17,2.1513066111870534,2.1911456225053323,2.1114675998687744,2.1114675998687744,4400,370463003.8567009
1981-02-18,2.1513054370880127,2.191144426663717,2.1513054370880127,2.1513054370880127,4000,377452665.8549767
1981-02-19,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,12600,377452665.8549767
1981-02-20,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,3400,377452665.8549767
1981-02-23,2.1513054370880127,2.230983416239421,2.1513054370880127,2.1513054370880127,1900,377452665.8549767
1981-02-24,2.1513066111870534,2.1911456225053323,2.1114675998687744,2.1114675998687744,4800,370463003.8567009
1981-02-25,2.11146831053954,2.1513073352667003,2.071629285812378,2.071629285812378,13100,363473258.1959877
1981-02-26,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,15900,363473258.1959877
1981-02-27,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,2200,363473258.1959877
1981-03-02,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,3100,363473258.1959877
1981-03-03,2.0716275794833314,2.151305563309613,2.0317885875701904,2.0317885875701904,5100,356483094.2230873
1981-03-04,2.0317885875701904,2.1114665713964724,2.0317885875701904,2.0317885875701904,4400,356483094.2230873
1981-03-05,2.0317885875701904,2.1114665713964724,2.0317885875701904,2.0317885875701904,4600,356483094.2230873
1981-03-06,1.9919488579034803,1.9919488579034803,1.9122709035873413,1.9122709035873413,7500,335513376.18193245
1981-03-09,1.9919497966766355,2.0317887926101683,1.9919497966766355,1.991949796676636,6400,349493264.89993674
1981-03-10,1.9919497626168383,2.031788757869176,1.9521107673645013,1.952110767364502,4200,342503393.7455673
1981-03-11,1.9521107673645013,2.031788757869176,1.9521107673645013,1.952110767364502,4500,342503393.7455673
1981-03-12,1.9521107673645013,2.031788757869176,1.9521107673645013,1.952110767364502,11000,342503393.7455673
1981-03-13,1.9521107673645013,2.031788757869176,1.9521107673645013,1.952110767364502,5200,342503393.7455673
1981-03-16,1.9919497966766355,2.0317887926101683,1.9919497966766355,1.991949796676636,5100,349493264.89993674
1981-03-17,1.9919497966766355,2.071627788543701,1.9919497966766355,1.991949796676636,5400,349493264.89993674
1981-03-18,1.9919497966766355,2.071627788543701,1.9919497966766355,1.991949796676636,2200,349493264.89993674
1981-03-19,2.0317885875701904,2.1114665713964724,2.0317885875701904,2.0317885875701904,8100,356483094.2230873
1981-03-20,2.0317887926101683,2.111466784477234,1.9919497966766355,1.991949796676636,3200,349493264.89993674
1981-03-23,2.0317885875701904,2.1114665713964724,2.0317885875701904,2.0317885875701904,3500,356483094.2230873
1981-03-24,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,8600,363473258.1959877
1981-03-25,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,4000,363473258.1959877
1981-03-26,2.1114675998687744,2.1911456225053323,2.1114675998687744,2.1114675998687744,3100,370463003.8567009
1981-03-27,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,7300,384442286.0220337
1981-03-30,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,5800,384442286.0220337
1981-03-31,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,14100,384442286.0220337
1981-04-01,2.191144567017161,2.270822551272331,2.171225070953369,2.171225070953369,6100,380947622.3477707
1981-04-02,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,5800,384442286.0220337
1981-04-03,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,4900,384442286.0220337
1981-04-06,2.191143035888672,2.270820964466441,2.191143035888672,2.191143035888672,4700,384442286.0220337
1981-04-07,2.191144567017161,2.270822551272331,2.171225070953369,2.171225070953369,10000,380947622.3477707
1981-04-08,2.171225070953369,2.270822551272331,2.171225070953369,2.171225070953369,4500,380947622.3477707
1981-04-09,2.171225070953369,2.270822551272331,2.171225070953369,2.171225070953369,5900,380947622.3477707
1981-04-10,2.230982780456543,2.3504997151238576,2.230982780456543,2.230982780456543,3500,391432282.6700592
1981-04-13,2.230982780456543,2.3504997151238576,2.230982780456543,2.230982780456543,3200,391432282.6700592
1981-04-14,2.2309820001775567,2.270820964466441,2.191143035888672,2.191143035888672,4300,384442286.0220337
1981-04-15,2.230982780456543,2.31066073690142,2.230982780456543,2.230982780456543,3900,391432282.6700592
1981-04-16,2.2309820001775567,2.3106599287553267,2.191143035888672,2.191143035888672,4100,384442286.0220337
1981-04-20,2.1114665713964724,2.1114665713964724,2.0317885875701904,2.0317885875701904,7100,356483094.2230873
1981-04-21,2.071629285812378,2.11146831053954,2.071629285812378,2.071629285812378,2500,363473258.1959877
1981-04-22,2.1114675998687744,2.1911456225053323,2.1114675998687744,2.1114675998687744,4500,370463003.8567009
1981-04-23,2.1114675998687744,2.1911456225053323,2.1114675998687744,2.1114675998687744,3300,370463003.8567009
1981-04-24,2.1114675998687744,2.1911456225053323,2.1114675998687744,2.1114675998687744,2300,370463003.8567009
1981-04-27,2.11146831053954,2.1513073352667003,2.071629285812378,2.071629285812378,5400,363473258.1959877
1981-04-28,2.071629285812378,2.1513073352667003,2.071629285812378,2.071629285812378,3700,363473258.1959877
1981-04-29,2.071629285812378,2.11146831053954,2.071629285812378,2.071629285812378,3100,363473258.1959877
1981-04-30,2.0716275794833314,2.0716275794833314,2.0317885875701904,2.0317885875701904,2200,356483094.2230873
1981-05-01,2.031788757869176,2.031788757869176,1.9521107673645013,1.952110767364502,3600,342503393.7455673
1981-05-04,1.9122706068323008,1.9122706068323008,1.8724316358566284,1.8724316358566284,2800,328523463.1963444
1981-05-05,1.8724329160607376,1.912271914274796,1.83259391784668,1.83259391784668,7300,321533822.11367804
1981-05-06,1.83259391784668,1.912271914274796,1.83259391784668,1.83259391784668,5900,321533822.11367804
1981-05-07,1.8724316358566284,1.9521095778079744,1.8724316358566284,1.8724316358566284,7500,328523463.1963444
1981-05-08,1.8724316358566284,1.9919485487836472,1.8724316358566284,1.8724316358566284,4800,328523463.1963444
1981-05-11,1.8724316358566284,1.9521095778079744,1.8724316358566284,1.8724316358566284,5100,328523463.1963444
1981-05-12,1.8724316358566284,1.9521095778079744,1.8724316358566284,1.8724316358566284,3800,328523463.1963444
1981-05-13,1.8724316358566284,1.9521095778079744,1.8724316358566284,1.8724316358566284,1600,328523463.1963444
1981-05-14,1.8724316358566284,1.9521095778079744,1.8724316358566284,1.8724316358566284,1900,328523463.1963444
1981-05-15,1.8724329160607376,1.912271914274796,1.83259391784668,1.83259391784668,3600,321533822.11367804
1981-05-18,1.83259391784668,1.912271914274796,1.83259391784668,1.83259391784668,2400,321533822.11367804
1981-05-19,1.83259391784668,1.912271914274796,1.83259391784668,1.83259391784668,2200,321533822.11367804
1981-05-20,1.8325940079159209,1.9122720082600912,1.7927550077438354,1.7927550077438354,3600,314543971.874918
1981-05-21,1.83259391784668,1.8724329160607376,1.83259391784668,1.83259391784668,4300,321533822.11367804
1981-05-22,1.8325940079159209,1.872433008088006,1.7927550077438354,1.7927550077438354,2500,314543971.874918
