Date,Open,High,Low,Close,Volume
1994-10-31,102.9499969482422,102.9499969482422,102.9499969482422,102.9499969482422,0
1994-11-01,102.12000274658205,102.12000274658205,102.12000274658205,102.12000274658205,0
1994-11-02,101.77999877929688,101.77999877929688,101.77999877929688,101.77999877929688,0
1994-11-03,102.05999755859376,102.05999755859376,102.05999755859376,102.05999755859376,0
1994-11-04,100.91999816894533,100.91999816894533,100.91999816894533,100.91999816894533,0
1994-11-07,100.98999786376952,100.98999786376952,100.98999786376952,100.98999786376952,0
1994-11-08,101.52999877929688,101.52999877929688,101.52999877929688,101.52999877929688,0
1994-11-09,101.43000030517578,101.43000030517578,101.43000030517578,101.43000030517578,0
1994-11-10,101.16999816894533,101.16999816894533,101.16999816894533,101.16999816894533,0
1994-11-11,100.72000122070312,100.72000122070312,100.72000122070312,100.72000122070312,0
1994-11-14,101.48999786376952,101.48999786376952,101.48999786376952,101.48999786376952,0
1994-11-15,101.31999969482422,101.31999969482422,101.31999969482422,101.31999969482422,0
1994-11-16,101.4000015258789,101.4000015258789,101.4000015258789,101.4000015258789,0
1994-11-17,100.93000030517578,100.93000030517578,100.93000030517578,100.93000030517578,0
1994-11-18,100.4800033569336,100.4800033569336,100.4800033569336,100.4800033569336,0
1994-11-21,99.75,99.75,99.75,99.75,0
1994-11-22,97.94000244140624,97.94000244140624,97.94000244140624,97.94000244140624,0
1994-11-23,97.87000274658205,97.87000274658205,97.87000274658205,97.87000274658205,0
1994-11-25,98.43000030517578,98.43000030517578,98.43000030517578,98.43000030517578,0
1994-11-28,98.81999969482422,98.81999969482422,98.81999969482422,98.81999969482422,0
1994-11-29,99.08000183105467,99.08000183105467,99.08000183105467,99.08000183105467,0
1994-11-30,98.79000091552734,98.79000091552734,98.79000091552734,98.79000091552734,0
1994-12-01,97.73999786376952,97.73999786376952,97.73999786376952,97.73999786376952,0
1994-12-02,98.58999633789062,98.58999633789062,98.58999633789062,98.58999633789062,0
1994-12-05,98.63999938964844,98.63999938964844,98.63999938964844,98.63999938964844,0
1994-12-06,98.52999877929688,98.52999877929688,98.52999877929688,98.52999877929688,0
1994-12-07,98.08000183105467,98.08000183105467,98.08000183105467,98.08000183105467,0
1994-12-08,96.76000213623048,96.76000213623048,96.76000213623048,96.76000213623048,0
1994-12-09,97.01000213623048,97.01000213623048,97.01000213623048,97.01000213623048,0
1994-12-12,97.45999908447266,97.45999908447266,97.45999908447266,97.45999908447266,0
1994-12-13,97.62999725341795,97.62999725341795,97.62999725341795,97.62999725341795,0
1994-12-14,98.6999969482422,98.6999969482422,98.6999969482422,98.6999969482422,0
1994-12-15,98.9000015258789,98.9000015258789,98.9000015258789,98.9000015258789,0
1994-12-16,99.5,99.5,99.5,99.5,0
1994-12-19,99.3000030517578,99.3000030517578,99.3000030517578,99.3000030517578,0
1994-12-20,99.20999908447266,99.20999908447266,99.20999908447266,99.20999908447266,0
1994-12-21,99.8000030517578,99.8000030517578,99.8000030517578,99.8000030517578,0
